inst_id,OC,sido,sgg,openDate,bedCount,instkind,revenue1,salescost1,sga1,salary1,noi1,noe1,interest1,ctax1,profit1,liquidAsset1,quickAsset1,receivableS1,inventoryAsset1,nonCAsset1,tanAsset1,OnonCAsset1,receivableL1,debt1,liquidLiabilities1,shortLoan1,NCLiabilities1,longLoan1,netAsset1,surplus1,revenue2,salescost2,sga2,salary2,noi2,noe2,interest2,ctax2,profit2,liquidAsset2,quickAsset2,receivableS2,inventoryAsset2,nonCAsset2,tanAsset2,OnonCAsset2,receivableL2,debt2,liquidLiabilities2,shortLoan2,NCLiabilities2,longLoan2,netAsset2,surplus2,employee1,employee2,ownerChange
231,open,daejeon,48,20080822,27.0,hospital,6549416545.0,570310920.0,4979715077.0,2070088454.0,669266439.0,948754222.0,223312362.0,99577010.0,620325755.0,5617900968.0,5592937238.0,694060470.0,24963730.0,6100798930.0,4545533641.0,530979400.0,0.0,7225233016.0,814203032.0,306652605.0,6411029984.0,3836234327.0,4493466882.0,-423766409.0,5075439045.0,382770165.0,4199391515.0,1586310821.0,760726321.0,736492146.0,195900254.0,128602480.0,388909060.0,3925162187.0,3885908776.0,578948903.0,39253411.0,5606629657.0,4828212238.0,257679400.0,0.0,5123895897.0,1815770113.0,1526982307.0,3308125784.0,1190000000.0,4407895947.0,110988411.0,60.0,49.0,same
232,open,gyeongbuk,8,20131026,185.0,nursing_hospital,4587011295.0,0.0,4245991101.0,2123763162.0,5107832.0,210109235.0,147310783.0,0.0,136018791.0,2486338194.0,2478451984.0,264400000.0,7886210.0,7187599135.0,7172747581.0,0.0,0.0,6374695832.0,1934695832.0,299898094.0,4440000000.0,3690000000.0,3299241497.0,2829942793.0,3496322840.0,0.0,3355391755.0,1940251678.0,64233178.0,184502010.0,176384782.0,0.0,20662253.0,2144437512.0,2092389091.0,264400000.0,52048421.0,7366810605.0,7365810605.0,0.0,0.0,6348025411.0,1908025411.0,299939256.0,4440000000.0,3690000000.0,3163222706.0,2829942793.0,67.0,60.0,same
234,open,choongbuk,117,20080414,400.0,nursing_hospital,9234125840.0,323735280.0,8680182659.0,4674240015.0,240449255.0,266072883.0,259947996.0,29674450.0,174909823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9939692900.0,589287909.0,9075160467.0,4523338009.0,124475141.0,217305656.0,176849787.0,22451905.0,159962104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,138.0,same
235,open,jeonbuk,26,20091126,172.0,hospital,6202942950.0,536370490.0,5203294207.0,3018631334.0,152000427.0,297916768.0,258105531.0,17720990.0,299640922.0,3274698751.0,3266745341.0,537563035.0,7953410.0,12973123136.0,12586246286.0,99772850.0,0.0,9804439346.0,1591578044.0,286595250.0,8212861302.0,6630000000.0,6443382541.0,0.0,4510257410.0,418926162.0,3517868676.0,1884275335.0,3488851.0,353511242.0,270109788.0,38291210.0,185148971.0,2243622285.0,2240722185.0,473796980.0,2900100.0,13533699187.0,13146822337.0,99772850.0,0.0,9633579853.0,1643478904.0,545074159.0,7990100949.0,6290000000.0,6143741619.0,0.0,98.0,63.0,same
236,open,gyeonggi,121,20110823,280.0,nursing_hospital,25434636567.0,0.0,25811905591.0,11020559652.0,9144170639.0,8686379500.0,272287592.0,0.0,80522115.0,3075243272.0,3075243272.0,2477130.0,0.0,22453422638.0,21860032638.0,593390000.0,0.0,22368402274.0,2918922504.0,272475243.0,19449479770.0,373500000.0,3160263636.0,0.0,26490948747.0,0.0,25653715427.0,10923207799.0,169399165.0,2602968179.0,69828501.0,0.0,-1596335694.0,5236299668.0,5236299668.0,272371056.0,0.0,27449445740.0,21790490968.0,1125398600.0,0.0,29606003887.0,11941890462.0,2105556523.0,17664113425.0,15877687083.0,3079741521.0,0.0,368.0,454.0,same
237,open,ulsan,126,20160105,18.0,hospital,2146219377.0,478709230.0,1415869663.0,892605778.0,22115.0,409896.0,0.0,0.0,251252703.0,872608619.0,784036023.0,461544754.0,88572596.0,9678825088.0,9668788512.0,9943000.0,0.0,6957108183.0,1914508183.0,255806350.0,5042600000.0,5042600000.0,3594325524.0,0.0,2118999520.0,402000368.0,1618647325.0,1283293098.0,404066.0,88262330.0,82726386.0,0.0,10493563.0,491534426.0,404131426.0,272612148.0,87403000.0,6931712790.0,6926262790.0,5000000.0,0.0,4370574395.0,1090574395.0,0.0,3280000000.0,3280000000.0,3052672821.0,0.0,32.0,32.0,same
238, close,jeonnam,19,20150316,119.0,hospital,3581089010.0,510641637.0,2848303471.0,2082161911.0,5208306.0,220316149.0,109898956.0,1799484.0,5236575.0,553105306.0,495965338.0,199528494.0,51945110.0,8795376910.0,8776376910.0,19000000.0,0.0,5121516400.0,1692525546.0,229570425.0,3428990854.0,3330000000.0,4226965816.0,0.0,2761940747.0,382999078.0,2250512310.0,1404036227.0,41706.0,123437981.0,100442436.0,647773.0,4385311.0,807748106.0,756295996.0,81160134.0,51452110.0,8790376910.0,8773376910.0,17000000.0,0.0,5376395775.0,2031395775.0,298641726.0,3350000000.0,3350000000.0,4221729241.0,0.0,64.0,77.0,change
240,open,jeonnam,16,20121119,120.0,nursing_hospital,2123785550.0,0.0,3439262908.0,1441701611.0,2431.0,91373760.0,90463980.0,0.0,-1406848687.0,174568153.0,174568153.0,0.0,0.0,4769763420.0,4715163420.0,30000000.0,0.0,2514358503.0,214358503.0,214358503.0,2300000000.0,2300000000.0,2429973070.0,0.0,2475350460.0,0.0,2253260463.0,1607097121.0,988.0,150676393.0,149620793.0,0.0,71414592.0,244964582.0,216962196.0,197839220.0,28002386.0,5941912472.0,5883612472.0,30000000.0,0.0,2350055297.0,50055297.0,49891419.0,2300000000.0,2300000000.0,3836821757.0,0.0,0.0,58.0,same
242,open,gyeongnam,153,20021025,277.0,nursing_hospital,7067498299.0,0.0,7513245635.0,4501292303.0,604763153.0,156814533.0,138262733.0,0.0,2201284.0,2366079425.0,2334125879.0,689766384.0,31953546.0,7615802612.0,7608344612.0,7458000.0,0.0,5516849077.0,890281432.0,200000000.0,4626567645.0,4530250000.0,4465032960.0,1303573960.0,7641339255.0,0.0,7357466807.0,4625332208.0,71810165.0,139637832.0,116105443.0,41548230.0,174496551.0,1919494383.0,1886817821.0,668413479.0,32676562.0,7132543508.0,6570271603.0,13458000.0,0.0,4589206215.0,692638570.0,200000000.0,3896567645.0,3250250000.0,4462831676.0,1301372676.0,140.0,145.0,same
244,open,choongbuk,22,20060414,46.0,hospital,3182228440.0,516756711.0,2550482701.0,1701717993.0,14420344.0,55971373.0,52151874.0,9771844.0,63666155.0,1577384213.0,1465503675.0,737560794.0,95323650.0,2207894636.0,2093918636.0,113975000.0,0.0,1953076690.0,883276690.0,196156122.0,1069800000.0,1069800000.0,1832202159.0,0.0,3115288840.0,503113389.0,2511197491.0,1623571920.0,16669270.0,52052267.0,51852267.0,8952430.0,56642533.0,1231603572.0,1158638558.0,720590179.0,55821503.0,2298330004.0,2195854004.0,102475000.0,0.0,1761397572.0,1761397572.0,919845111.0,0.0,0.0,1768536004.0,0.0,51.0,51.0,same
245,open,gyeongbuk,8,20120808,21.0,hospital,1509898680.0,373997340.0,1168301867.0,691646339.0,42017409.0,21892426.0,21125689.0,0.0,-12275544.0,1261112742.0,1261112742.0,73640000.0,0.0,716870351.0,714870351.0,2000000.0,0.0,753187615.0,397315060.0,176150000.0,355872555.0,350000000.0,1224795478.0,0.0,2053637624.0,455596775.0,1578099039.0,1107076734.0,35415619.0,30160301.0,18256649.0,0.0,25197128.0,1142028505.0,1139977625.0,32340000.0,2050880.0,788611586.0,786611586.0,2000000.0,0.0,689082869.0,305331835.0,203150000.0,383751034.0,350000000.0,1241557222.0,0.0,14.0,14.0,same
249,open,incheon,137,20091014,24.0,hospital,3839628640.0,154633402.0,3596885097.0,2326126850.0,166531000.0,178168955.0,49024085.0,0.0,76472186.0,571230731.0,560631766.0,361690890.0,10598965.0,2032722169.0,2020222169.0,12500000.0,0.0,1448045017.0,1448045017.0,150892400.0,0.0,0.0,1155907883.0,362886357.0,3809606083.0,144770540.0,3619710950.0,2272007300.0,118691644.0,187728595.0,76423630.0,0.0,-23912358.0,353339865.0,342642815.0,294620353.0,10697050.0,2009316182.0,2005316182.0,4000000.0,0.0,1283220350.0,1283220350.0,54319400.0,0.0,0.0,1079435697.0,286414171.0,53.0,53.0,same
250,open,seoul,129,19800207,0.0,clinic,6631600532.0,0.0,6641613257.0,3348738930.0,43637641.0,34552799.0,9884471.0,7607780.0,-8535663.0,1079243506.0,1013891413.0,6202220.0,65259173.0,811986614.0,640229998.0,26787216.0,0.0,765103792.0,733920606.0,150000000.0,31183186.0,0.0,1126126328.0,0.0,6544955090.0,0.0,6519680658.0,3138408497.0,161976131.0,40511769.0,11610546.0,2584540.0,144154254.0,1072057489.0,985527152.0,2000000.0,82274324.0,816687057.0,705351377.0,0.0,0.0,758559607.0,756020482.0,250000000.0,2539125.0,0.0,1130184939.0,0.0,73.0,87.0,same
251,open,busan,65,19990427,25.0,nursing_hospital,5002480920.0,831034391.0,4274807635.0,3337731060.0,114442246.0,10549263.0,2563980.0,0.0,531877.0,1547334221.0,1500981186.0,911776872.0,22558530.0,3308230227.0,3209847225.0,46801000.0,0.0,1696733005.0,701022955.0,137812262.0,995710050.0,0.0,3158831443.0,1425842178.0,5210001920.0,868614934.0,4170070288.0,3219150770.0,99016512.0,8225830.0,6275830.0,66644910.0,195462470.0,1633377936.0,1624166622.0,959523425.0,6056500.0,3346317633.0,3279426633.0,8423000.0,0.0,1821396003.0,759897539.0,216536109.0,1061498464.0,0.0,3158299566.0,1425310301.0,73.0,76.0,same
252,open,incheon,137,20100107,27.0,nursing_hospital,4226283577.0,697750790.0,3410632563.0,2548087516.0,14864580.0,105801341.0,104254900.0,3136175.0,23827288.0,725144533.0,597579443.0,445210361.0,53565090.0,9881921371.0,9709225283.0,10000000.0,0.0,3491582200.0,512947127.0,130691604.0,2978635073.0,2861388894.0,7115483704.0,117685184.0,4096636814.0,279924138.0,3678813801.0,2288279000.0,14288896.0,140233800.0,110850573.0,2240515.0,9713456.0,632177172.0,584345395.0,446735058.0,28999499.0,9845161964.0,9829267550.0,0.0,0.0,3385682720.0,229965983.0,0.0,3155716737.0,3038055558.0,7091656416.0,93857896.0,79.0,67.0,same
253,open,busan,65,20130531,153.0,nursing_hospital,4886886490.0,166276575.0,4356729605.0,2448542786.0,23450224.0,153821205.0,153821205.0,52055471.0,181453858.0,1262519046.0,1242776096.0,1119885110.0,19742950.0,7325981976.0,7192526039.0,103350000.0,0.0,5042654467.0,848003467.0,127125305.0,4194651000.0,4194651000.0,3545846555.0,0.0,4942001314.0,179147459.0,4060167892.0,2268428530.0,102199318.0,341354909.0,341020909.0,82088570.0,381441802.0,1392749567.0,1392749567.0,1219911850.0,0.0,5911990405.0,5817640405.0,94350000.0,0.0,3960636535.0,424695535.0,102090005.0,3535941000.0,3535941000.0,3344103437.0,0.0,76.0,67.0,same
255,open,choongnam,9,20100507,103.0,hospital,1918289230.0,551866812.0,1141046400.0,495377963.0,1305.0,176479604.0,65892164.0,7267530.0,41630189.0,975734927.0,957036714.0,806259954.0,18698213.0,5029190294.0,5014909594.0,14280700.0,0.0,1779499937.0,129499937.0,72097262.0,1650000000.0,1650000000.0,4225425284.0,0.0,1792335761.0,477198529.0,1130261761.0,414211925.0,725.0,139454069.0,65643869.0,2285170.0,43136957.0,974971862.0,951810785.0,902771574.0,23161077.0,5121513286.0,5107232586.0,14280700.0,0.0,1912690053.0,262690053.0,199494341.0,1650000000.0,1650000000.0,4183795095.0,0.0,21.0,21.0,same
256,open,gyeongbuk,114,20070102,31.0,traditional_hospital,1358923881.0,0.0,1070587499.0,550379536.0,4173356.0,145340853.0,20151.0,17971640.0,129197245.0,1505420864.0,1497891764.0,46145690.0,0.0,3407093235.0,3065839235.0,341254000.0,0.0,2097045157.0,216842485.0,71726865.0,1880202672.0,0.0,2815468942.0,0.0,1474130010.0,0.0,1180284705.0,681222509.0,36713877.0,168866315.0,1749209.0,10183710.0,151509157.0,1182522016.0,1163923036.0,36827562.0,0.0,3434381257.0,3093127257.0,341254000.0,0.0,1930631576.0,178559451.0,65420666.0,1752072125.0,0.0,2686271697.0,0.0,9.0,10.0,same
257,open,gyeongnam,32,20071203,123.0,nursing_hospital,2258319210.0,128810560.0,2032365287.0,1494832178.0,7812530.0,80917471.0,80167460.0,0.0,24038422.0,454312039.0,354065356.0,234977500.0,100246683.0,2099060747.0,2031198742.0,19000000.0,0.0,2010848061.0,445193604.0,62000000.0,1565654457.0,1565654457.0,542524725.0,0.0,2295012170.0,144403697.0,2065305954.0,1497384615.0,9803061.0,64822272.0,59336182.0,0.0,30283308.0,347083462.0,281177355.0,167274980.0,65906107.0,2150340572.0,2094478567.0,19000000.0,0.0,1978937731.0,734170099.0,335312254.0,1244767632.0,1244767632.0,518486303.0,0.0,54.0,56.0,same
261,open,choongnam,39,20071210,128.0,nursing_hospital,2758328606.0,155041066.0,2316535483.0,1291652300.0,3933082.0,162065542.0,140623344.0,0.0,128619597.0,1410465223.0,1406571323.0,0.0,3893900.0,4028963546.0,4023963546.0,5000000.0,0.0,2668365532.0,101249110.0,28366674.0,2567116422.0,2567116422.0,2771063237.0,0.0,2532160606.0,174390742.0,2069759555.0,1294746985.0,22537140.0,165164463.0,149702983.0,0.0,145382986.0,1064573102.0,1059205442.0,0.0,5367660.0,4075465689.0,4070965689.0,4500000.0,0.0,2497595151.0,54062537.0,51725448.0,2443532614.0,2443532614.0,2642443640.0,0.0,45.0,40.0,same
262,open,gangwon,176,20090701,22.0,hospital,1747025929.0,0.0,1680425176.0,1076311875.0,5708340.0,36276147.0,34778285.0,3770360.0,32262586.0,220882120.0,205122120.0,78259650.0,15760000.0,2900012337.0,2880012337.0,20000000.0,0.0,932559091.0,102559091.0,24986905.0,830000000.0,830000000.0,2188335366.0,0.0,1621951362.0,0.0,1560244254.0,1008878000.0,5836902.0,37014162.0,35506767.0,6931265.0,23598583.0,226351413.0,208031413.0,101902960.0,18320000.0,2862649356.0,2852649356.0,10000000.0,0.0,932927989.0,102927989.0,1375945.0,830000000.0,830000000.0,2156072780.0,0.0,1.0,1.0,same
263,open,daegu,45,19880614,58.0,hospital,29838791872.0,1836913934.0,24250465620.0,13966863042.0,1535059337.0,2841193934.0,25079055.0,543354990.0,1901922731.0,6684827316.0,6408233683.0,28472265.0,276593633.0,19465583683.0,13142680554.0,1389610000.0,0.0,14498076509.0,4155477315.0,21000000.0,10342599194.0,319070000.0,11652334490.0,0.0,22096026462.0,1019026158.0,18749747889.0,10667479000.0,968856845.0,1783053780.0,39677547.0,387866190.0,1125189290.0,8007759622.0,7903490440.0,141366347.0,104269182.0,15934993692.0,14176033692.0,1138960000.0,0.0,14152295314.0,4948991228.0,180000000.0,9203304086.0,720230000.0,9790458000.0,0.0,255.0,203.0,same
264,open,jeonnam,53,20120126,652.0,nursing_hospital,16831250640.0,2372297826.0,12345893902.0,8094369059.0,291590605.0,373254574.0,278774183.0,76212340.0,1955182603.0,3145544168.0,3099521903.0,215856423.0,46022265.0,28725284430.0,24605871020.0,70864000.0,0.0,9194517811.0,1642487840.0,20000000.0,7552029971.0,7402029971.0,22676310787.0,0.0,14038874320.0,2382941824.0,10679560267.0,6668668090.0,414504367.0,901041728.0,289150528.0,143399570.0,346435298.0,4505192708.0,4468243549.0,61405835.0,36949159.0,25866017119.0,25411514017.0,387064000.0,0.0,14305774437.0,1682876791.0,2521391.0,12622897646.0,7366341538.0,16065435390.0,0.0,342.0,278.0,change
265, close,jeonnam,53,20051111,652.0,nursing_hospital,16831250640.0,2372297826.0,12345893902.0,8094369059.0,291590605.0,373254574.0,278774183.0,76212340.0,1955182603.0,3145544168.0,3099521903.0,215856423.0,46022265.0,28725284430.0,24605871020.0,70864000.0,0.0,9194517811.0,1642487840.0,20000000.0,7552029971.0,7402029971.0,22676310787.0,0.0,14038874320.0,2382941824.0,10679560267.0,6668668090.0,414504367.0,901041728.0,289150528.0,143399570.0,346435298.0,4505192708.0,4468243549.0,61405835.0,36949159.0,25866017119.0,25411514017.0,387064000.0,0.0,14305774437.0,1682876791.0,2521391.0,12622897646.0,7366341538.0,16065435390.0,0.0,342.0,278.0,change
267,open,jeonnam,103,20041201,52.0,hospital,7651983890.0,849981334.0,6641250954.0,4097520516.0,176266081.0,254891238.0,138307088.0,17776990.0,64349455.0,1919643747.0,1818965926.0,0.0,91309861.0,5104448501.0,4905358704.0,122683300.0,0.0,4287417415.0,706399834.0,18425850.0,3581017581.0,2683274464.0,2736674833.0,0.0,7726400390.0,878997386.0,6446604948.0,4126272390.0,36254313.0,298910564.0,143170655.0,11246660.0,126895145.0,1790972402.0,1678137544.0,0.0,109714588.0,5196085124.0,4998531550.0,121023300.0,0.0,4314732148.0,699345801.0,28699000.0,3615386347.0,2683274464.0,2672325378.0,0.0,79.0,79.0,same
268,open,gyeongbuk,115,20130423,175.0,nursing_hospital,4609359200.0,201516945.0,4333322747.0,2220758294.0,55773943.0,89999280.0,89999280.0,1024900.0,39269271.0,719616870.0,714381650.0,462994360.0,5235220.0,5720307915.0,5661523915.0,38000000.0,0.0,3567516297.0,1165469663.0,17400000.0,2402046634.0,2402046634.0,2872408488.0,0.0,3488064348.0,153346814.0,3156332679.0,1742793333.0,25107642.0,94464583.0,94223002.0,178640.0,108849274.0,506456924.0,495554120.0,309073180.0,7309650.0,5977571956.0,5942841956.0,25000000.0,0.0,3650889663.0,1113689663.0,17400000.0,2537200000.0,2537200000.0,2833139217.0,0.0,73.0,64.0,same
269,open,jeonnam,175,20060721,170.0,nursing_hospital,4220511410.0,0.0,3927397714.0,2439378923.0,9919498.0,43678317.0,16966226.0,7830060.0,251524817.0,1126008878.0,1126008878.0,534704020.0,0.0,3519240904.0,3519240904.0,0.0,0.0,989005681.0,560505681.0,10185264.0,428500000.0,428500000.0,3656244101.0,0.0,4150007580.0,0.0,3984916399.0,2505000548.0,10096192.0,20938593.0,20931718.0,5516880.0,148731900.0,834972669.0,834972669.0,555543040.0,0.0,3686033406.0,3686033406.0,0.0,0.0,1104401251.0,533901251.0,31020318.0,570500000.0,570500000.0,3416604824.0,0.0,76.0,76.0,same
270,open,gangwon,2,19830618,235.0,general_hospital,39998491352.0,0.0,41223192101.0,21320301710.0,205033071.0,367549681.0,139830002.0,0.0,-1387217359.0,16831660740.0,16560577336.0,6672819781.0,271083404.0,23687323617.0,22578055467.0,740372400.0,0.0,20089226808.0,11833854348.0,0.0,8255372460.0,3651403890.0,20429757549.0,13999139025.0,41412510756.0,0.0,42999214852.0,20480973300.0,613221511.0,376859773.0,138030152.0,210215878.0,-1560558236.0,18306089744.0,18052703913.0,6778992658.0,253385831.0,24631744709.0,22917489559.0,1345359400.0,0.0,21334548183.0,11445968363.0,0.0,9888579820.0,5533858880.0,21603286270.0,15172667746.0,412.0,412.0,same
272,open,seoul,4,19860218,35.0,hospital,12740410323.0,2038077303.0,10080519607.0,6431621995.0,138380586.0,89903761.0,0.0,0.0,670290238.0,6983857240.0,6699619791.0,0.0,284237449.0,23696698653.0,23047172318.0,0.0,0.0,589067945.0,589067945.0,0.0,0.0,0.0,30091487948.0,7351684320.0,11956904127.0,1894569335.0,9167227454.0,6031227717.0,607938873.0,2073870821.0,0.0,0.0,-570824610.0,6960956038.0,6692447718.0,0.0,268508320.0,22217451341.0,21620851341.0,0.0,0.0,706549105.0,706549105.0,0.0,0.0,0.0,28471858274.0,7351684320.0,107.0,104.0,same
274,open,gyeongnam,6,20140901,114.0,nursing_hospital,0.0,0.0,0.0,0.0,22541403.0,0.0,0.0,0.0,22541403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215309.0,0.0,0.0,0.0,215309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,same
275,open,gyeongbuk,7,20141128,194.0,nursing_hospital,2910783470.0,0.0,2756784010.0,1873600640.0,2505476.0,91619047.0,90596843.0,0.0,64885889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426070652.0,0.0,2521101841.0,1699804490.0,1691369.0,70357325.0,68206547.0,0.0,-163697145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,49.0,same
276,open,gyeongbuk,7,20111021,39.0,nursing_hospital,4849401454.0,955099290.0,4025120406.0,2446835543.0,16032700.0,77343799.0,76608214.0,0.0,-192129341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5237203997.0,968963499.0,4050609446.0,2485998016.0,15609998.0,83530562.0,83529365.0,97990.0,149612498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,62.0,same
277,open,gyeongbuk,7,20030925,311.0,hospital,37343754680.0,10702728354.0,27723047189.0,17448504500.0,844967680.0,626214320.0,452511335.0,0.0,-863267503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37878208524.0,10859600832.0,24591965766.0,15656534720.0,224000691.0,2455439762.0,436929046.0,37055450.0,158147405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,35.0,change
278,open,gyeongbuk,8,20110517,262.0,nursing_hospital,12284213091.0,0.0,11768076460.0,7555150234.0,93240286.0,391456874.0,374483032.0,0.0,217920043.0,3115501094.0,2987512231.0,0.0,127988863.0,15769866531.0,13557839831.0,1846748700.0,0.0,12736471807.0,5342338424.0,0.0,7394133383.0,7094133383.0,6148895818.0,0.0,8391780513.0,0.0,8688510150.0,5160551710.0,42685048.0,263145160.0,255655511.0,0.0,-517189749.0,2940404679.0,2898445779.0,4742540.0,41958900.0,17927386450.0,15725059750.0,1837048700.0,0.0,14936815354.0,8166815354.0,0.0,6770000000.0,6470000000.0,5930975775.0,0.0,209.0,188.0,same
279,open,gyeongbuk,8,20010416,30.0,hospital,5260449212.0,0.0,4844858524.0,2812593960.0,53259943.0,355086616.0,162091344.0,1533880.0,112230135.0,1328898239.0,1286820417.0,513909202.0,38144977.0,6757700151.0,6034331426.0,8800000.0,0.0,5654906447.0,477894749.0,0.0,5177011698.0,4668500000.0,2431691943.0,1492235943.0,5472852113.0,0.0,4869224328.0,2776500350.0,23893547.0,519269295.0,162674020.0,0.0,108252037.0,1299000354.0,1283958026.0,556245774.0,11557792.0,6858959279.0,6196466986.0,5800000.0,0.0,5838497825.0,488054286.0,22667086.0,5350443539.0,4915163340.0,2319461808.0,1380005808.0,66.0,66.0,same
281, close,gyeonggi,12,20121213,,,305438818.0,22416139.0,467475340.0,254868810.0,13451554.0,90129732.0,4239523.0,0.0,-261130839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534296550.0,64355691.0,869364734.0,675718430.0,1333.0,24317070.0,5929772.0,0.0,-423739612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,change
283,open,gyeonggi,13,20051019,40.0,hospital,17275990035.0,2420880290.0,12336351657.0,7153020301.0,126169547.0,1603419564.0,0.0,283526761.0,757981310.0,4046131239.0,3792967015.0,13501760.0,253164224.0,13377307679.0,8973258474.0,193140400.0,0.0,6267387988.0,1695994472.0,0.0,4571393516.0,0.0,11156050930.0,3239523237.0,14556870576.0,1782787390.0,10396738755.0,6184746115.0,327029480.0,1452975301.0,8188752.0,261708489.0,989690121.0,5144548239.0,4963857205.0,13628550.0,180691034.0,9534312885.0,9013024556.0,63140400.0,0.0,4556614795.0,1106975107.0,0.0,3449639688.0,0.0,10122246329.0,2205718636.0,121.0,96.0,same
284,open,jeonbuk,14,20041210,132.0,nursing_hospital,4309310420.0,129577402.0,4072020807.0,2258419600.0,13505198.0,191220890.0,36521306.0,2314330.0,-72317811.0,1516732005.0,1514056805.0,980534650.0,2675200.0,2859315462.0,2844008462.0,15307000.0,0.0,2354558170.0,1104530639.0,0.0,1250027531.0,1040000000.0,2021489297.0,0.0,4673508980.0,151543072.0,4342446402.0,2479035180.0,14176019.0,50901597.0,39133159.0,0.0,142793928.0,2181209231.0,2177939931.0,862521530.0,3269300.0,2819561398.0,2794214398.0,25347000.0,0.0,2906963521.0,1613157218.0,0.0,1293806303.0,1080000000.0,2093807108.0,0.0,65.0,88.0,same
286,open,choongnam,17,20000603,17.0,clinic,966549537.0,120037131.0,802373175.0,554932630.0,196600.0,27296550.0,4871535.0,0.0,17039281.0,123504765.0,119179901.0,49848430.0,4324864.0,511539968.0,371312678.0,20672000.0,0.0,291985282.0,181985282.0,0.0,110000000.0,110000000.0,343059451.0,0.0,868462150.0,79087669.0,757982970.0,531703201.0,1219851.0,11812241.0,4841392.0,0.0,20799121.0,118344223.0,83356532.0,41924040.0,34987691.0,500850989.0,408987589.0,20672000.0,0.0,292361652.0,182361652.0,0.0,110000000.0,110000000.0,326833560.0,0.0,15.0,15.0,same
288,open,jeonnam,19,19870622,20.0,hospital,3801356770.0,229509001.0,3119895289.0,1858848315.0,106953229.0,49425625.0,8481748.0,78688520.0,430791564.0,1748679736.0,1679104441.0,0.0,69575295.0,5083106091.0,4245991198.0,28500000.0,0.0,542230666.0,293074666.0,0.0,249156000.0,249156000.0,6289555161.0,0.0,3751404303.0,241302333.0,3156644316.0,1598858963.0,101070404.0,34626541.0,9027483.0,77299490.0,342602027.0,1355839630.0,1285428470.0,0.0,70411160.0,5037654085.0,4354475478.0,28500000.0,0.0,534730118.0,285574118.0,0.0,249156000.0,249156000.0,5858763597.0,0.0,60.0,58.0,same
290,open,gwangju,21,20080917,184.0,hospital,13279248054.0,0.0,13343016290.0,8083250373.0,56467842.0,70400965.0,62032734.0,70440.0,-77771799.0,1141706346.0,850104388.0,680997700.0,291601958.0,8744727170.0,8741008313.0,720000.0,0.0,3692013500.0,1610980098.0,0.0,2081033402.0,1860000000.0,6194420016.0,-297886509.0,11870995791.0,0.0,12329028812.0,7289118108.0,13385588.0,69669087.0,57560148.0,16683110.0,-530999630.0,2215513019.0,2091371861.0,933997010.0,124141158.0,7408232096.0,7403367790.0,720000.0,0.0,4829293020.0,2743759619.0,0.0,2085533401.0,1860000000.0,4794452095.0,-220114710.0,248.0,231.0,same
291,open,choongbuk,22,20110307,107.0,nursing_hospital,2323582240.0,37102872.0,2046495393.0,1262953458.0,17020580.0,97408134.0,62456394.0,18446506.0,141149915.0,194845195.0,194845195.0,174482047.0,0.0,3578213085.0,3577999733.0,0.0,0.0,2607050094.0,749896012.0,0.0,1857154082.0,1417034719.0,1166008186.0,0.0,2373042880.0,61744638.0,2076736713.0,1441698370.0,12340510.0,14805092.0,7037493.0,36838770.0,195258177.0,409550206.0,409550206.0,366515698.0,0.0,3539941162.0,3538765130.0,0.0,0.0,2924633097.0,1039513734.0,0.0,1885119363.0,1450000000.0,1024858271.0,0.0,40.0,38.0,change
